ECOLALIA|Repetición de la última palabra de una frase al principio de la siguiente, como recurso retórico
ECOLOGÍA|Defensa de la naturaleza y del medio ambiente
ECOLÓGICO|Relativo a la defensa de la naturaleza y del medio ambiente
ECÓMETRO|Aparato para medir las profundidades del mar y detectar bancos de peces
ECONOMATO|Almacén cooperativo donde se pueden adquirir mercaderías a mejor precio
ECONOMÍA|Ahorro de dinero, de trabajo, de tiempo, etc.
ECONÓMICO|Poco costoso, que gasta poco
ECÓNOMO|El que administra los bienes de una casa
ECOSONDA|Aparato para medir las profundidades del mar y detectar bancos de peces
ÉCTASIS|Licencia poética que consiste en alargar la sílaba breve para la justa medida del verso
ECTROPIÓN|Med. Inversión hacia fuera del párpado inferior, originada generalmente por un proceso inflamatorio o paralítico
ECUACIÓN|Mat. Igualdad entre dos expresiones que contienen una o más incógnitas
ECUADOR|Paralelo de mayor radio, que equidista de los polos de la Tierra
ECUÁNIME|Equitativo, equilibrado, imparcial, justo
ECUESTRE|Relativo al caballo
ECUMENE|Parte de la Tierra en que hay seres vivientes
ECÚMENE|Parte de la Tierra en que hay seres vivientes
ECUMÉNICO|Universal, que se extiende a todo el orbe
ECUYERE|Mujer que hace ejercicios de equitación en un circo
ECZEMA|Afección de la piel, caracterizada por vejiguillas muy espesas que forman manchas irregulares y rojizas
EDAD|Tiempo que una persona ha vivido
EDADES|Períodos en que se considera dividida la vida humana
EDECÁN|Mil. Ayudante de campo.// Fig. Auxiliar, acompañante
EDEMA|Med. Hinchazón blanda de una parte del cuerpo por infiltración de una serosidad en los tejidos
EDÉN|Paraíso terrenal
EDÉN|Paraíso terrenal
EDÉNICO|Relativo al edén o paraíso terrenal
EDENTADO|Mamífero placentario de aspecto muy variado y tamaño medio, como el armadillo, el perezoso y el oso hormiguero
EDENTADOS|Orden de mamíferos placentarios de aspecto muy variado y tamaño medio, como el armadillo, el perezoso y el oso hormiguero
EDETANO|De Edetania, antigua región de la España Tarraconense
EDETANOS|Originarios de Edetania, antigua región de la España Tarraconense
EDICIÓN|Impresión y publicación de una obra o escrito
EDICTO|Mandato, decreto publicado por la autoridad competente
EDICTO|Mandato, decreto publicado por la autoridad competente
EDÍCULO|Edificio pequeño
EDIFICAR|Construir o mandar construir un edificio
EDIFICIO|Construcción para habitación o usos análogos
EDIFICIOS|Estructuras construidas para habitar en ellas y otros usos
EDIFIQUÉ|Construí un edificio
EDIL|Magistrado romano encargado de las obras públicas
EDILICIO|Argent. Perteneciente o relativo a las obras o actividades de carácter municipal
EDILIDAD|Dignidad y empleo de edil
EDIMBURGO|Ciudad capital de Escocia
EDIMBURGO|Ciudad capital de Escocia
EDIPO|Mit. Hijo de Layo y Yocasta, reyes de Tebas, cuando nació, un oráculo predijo que mataría a su padre y se casaría con su madre
EDIPO|Mit. Hijo de Layo y Yocasta, reyes de Tebas, cuando nació, un oráculo predijo que mataría a su padre y se casaría con su madre
EDISON|(Thomas Alva ~) Inventor estadounidense, (1847-1931)
EDISON|(Thomas Alva ~) Inventor estadounidense, (1847-1931)
EDITORA|Mujer que por profesión se dedica a editar obras ajenas
EDITOR|Que por profesión se dedica a editar obras ajenas
EDITORES|Personas que por profesión se dedican a editar obras ajenas
EDITORIAL|Artículo de periódico no firmado por asumir los editores su contenido
EDITORIAL|Casa editora
EDMONTON|Ciudad y capital de Alberta  provincia de Canadá  a orillas del río Saskatchewan
EDMONTON|Ciudad y capital de Alberta, provincia de Canadá, a orillas del río Saskatchewan
EDMONTON|Ciudad y capital de Alberta, provincia de Canadá, a orillas del río Saskatchewan
EDOMITAS|Idumeos, de Idumea, país de la antigua Asia
EDREDÓN|Cobertor para la cama relleno de plumón o de un material similar
EDUCABLE|Que puede ser educado
EDUCACIÓN|Crianza, doctrina dada a los niños y jóvenes
EDUCADO|Que tiene buena educación o urbanidad
EDUCADORA|Mujer que se dedica a enseñar los buenos usos de urbanidad y cortesía
EDUCADOR|El que enseña los buenos usos de urbanidad y cortesía
EDUCANDO|El que se educa en un colegio
EDUCAR|Enseñar los buenos usos de urbanidad y cortesía
EDUCATIVO|Que educa o sirve para educar
EDULCORAR|Farm. Endulzar una sustancia de sabor desagradable o insípida
EFEBO|Mancebo, adolescente
EFECTIVO|20Dinero contante y sonante
EFECTIVO|Dinero contante y sonante
EFECTIVOS|Mil. Tropas que componen una unidad del ejército
EFECTO|Resultado de la acción de una causa
EFECTOS|En teatro y cine, conjunto de trucos visuales o sonoros para provocar determinadas impresiones
EFECTUADO|Cumplido, realizado
EFECTÚA|Ejecuta, realiza una cosa
EFECTUAR|Poner por obra, ejecutar
EFEDRINA|Alcaloide medicinal que se extrae del belcho o uva de mar
EFÉLIDE|Peca producida por el sol y el aire
EFEMÉRIDE|Acontecimiento notable que se recuerda en cualquier aniversario del mismo
EFESINO|Natural de Éfeso, antigua ciudad del Asia Menor
ÉFETAS|Jueces que hubo antiguamente en Atenas
EFICACIA|Virtud para obrar
EFICAZ|Que tiene la virtud de producir el efecto deseado
EFICIENTE|Apto, competente, eficaz
EFÍMERO|Pasajero, de corta duración, fugaz
EFÍMERO|Pasajero, de corta duración, fugaz
EFÍMEROS|Pasajeros, de corta duración, fugaces
EFLUENTE|Río de una región húmeda que recibe aportes suplementarios de agua de las capas freáticas
EFLUVIO|Emisión de partículas sutilísimas
EFLUXIÓN|Ant. Exhalación, evaporación de espíritus vitales o de vapores de algunos cuerpos
EFUSIVO|Que siente o manifiesta sus afectos exageradamente
EGARENSE|Perteneciente, relativo o natural de Egara, antigua ciudad de España, hoy Tarrasa
EGEO|Brazo del mar Mediterráneo que se extiende entre Grecia y Turquía
EGÍLOPE|7Avena borde o caballuna
EGÍLOPE|Avena borde o caballuna
EGIPCIO|De Egipto, nación del nordeste de África
EGIPTO|República situada en el noreste de África, capital El Cairo
ÉGLOGA|Género de poesía bucólica, en la cual se introducen, generalmente, pastores que dialogan acerca de sus afectos y de la vida campestre
EGOÍSMO|Inmoderado y excesivo amor de sí mismo
EGOÍSTA|Que tiene inmoderado y excesivo amor de sí mismo
EGOISTONA|Mujer muy egoísta
EGOISTÓN|Hombre muy egoísta
EGOISTÓN|Persona muy egoísta
EGÓLATRA|Que profesa culto  adoración y amor excesivo de sí mismo
EGÓLATRA|Que profesa culto, adoración y amor excesivo de sí mismo
EGOLATRÍA|Culto, adoración, amor excesivo de sí mismo
EGOLÓGICO|Perteneciente o relativo a la egología
EGOTISMO|Afán de hablar uno de sí mismo o de afirmar su personalidad
EGOTISTA|Persona que tiene el afán de hablar de sí misma
EGRESADO|Amér. Persona que sale de un establecimiento docente después de haber terminado sus estudios
EGRESAR|Amér. Salir de un establecimiento de educación después de haber terminado los estudios
EGRESO|Salida, lo contrario de ingreso
EINSTEIN|(Albert ~) Físico alemán nacionalizado estadounidense, premiado con un Nobel, (1879-1955)
EINSTEIN|(Albert) Físico alemán nacionalizado estadounidense, premiado con un Nobel, (1879-1955)
EINSTEIN|(Albert ~) Físico alemán nacionalizado estadounidense, premiado con un Nobel, (1879-1955)
EJECUCIÓN|Der. Procedimiento judicial con embargo y venta de bienes para pago de deudas
EJECUTAR|Desempeñar con arte una cosa
EJECUTIVO|Persona que desempeña un cargo directivo en una empresa
EJECUTOR|Verdugo
EJE|Barra cilíndrica alrededor de la cual gira un cuerpo o que gira con él
EJEMPLAR|Individuo de una especie o género
EJEMPLO|Acción o conducta de uno que puede mover o inclinar a otros a que la imiten
EJERCER|Poner en ejercicio una profesión
EJERCICIO|Trabajo que tiene por objeto la adquisición, desarrollo o conservación de una facultad, de una aptitud o de una habilidad
EJERCITAR|Dedicarse al ejercicio de un arte, profesión, etc.
EJÉRCITO|Conjunto de las fuerzas militares de un estado
EJIDO|Campo común de un pueblo, lindante con él, donde suelen reunirse los ganados
ELABORADO|Que ha sido preparado o dispuesto para una finalidad
ELABORAR|Preparar un producto por medio de un trabajo adecuado
ELABORAR|Transformar una cosa mediante sucesivas operaciones
ELÁSTICA|(Cama ~)  Dep. Lona sujeta con muelles sobre la que se salta y se hacen ejercicios gimnásticos
ELÁSTICO|Parte del calcetín acomodada a la pierna
ELBRÚS|Montaña situada al sur de la Rusia europea, es la cima más alta de la cordillera del Cáucaso y el mayor pico de Europa
ELCANO|(Juan Sebastián ~) Navegante y descubridor español que consiguió dar la primera vuelta al mundo y demostrar así la esfericidad de la Tierra (1476-1526)
ELECCIÓN|Deliberación, libertad para obrar
ELECTIVO|Que se hace o se da por elección
ELECTO|Elegido para una dignidad, empleo, etc , mientras no toma posesión
ELECTO|Elegido para una dignidad, empleo, etc., mientras no toma posesión
ELECTORAL|Relativo a las elecciones
ELECTOR|Que elige
ELECTRA|(Complejo de ~) Concepto psicológico con que designa la contrapartida femenina del complejo de Edipo, que consiste en una atracción afectiva de la niña por su padre
ELÉCTRICO|Que funciona por medio de la electricidad
ELECTRIZ|Mujer de un príncipe elector
ELECTRODO|Elemento terminal de un circuito
ELECTRÓN|Componente del átomo que lleva carga eléctrica negativa
ELEFANTE|Mamífero proboscídeo, el mayor de los animales terrestres, de cabeza pequeña, orejas grandes y colgantes, patas gruesas y nariz muy prolongada en forma de trompa prensil
ELEGANCIA|Gracia y distinción en el porte, la vestimenta y los modales
ELEGANTE|De buen gusto y que se ajusta a la moda
ELEGÍACO|Perteneciente o relativo a la elegía
ELEGÍA|Composición poética del género lírico
ELEGIDO|Escogido, preferido para un fin
ELEGIR|Escoger, preferir a una persona o cosa para un fin
ELEMENTAL|Fig. Fundamental, primordial
ELEMENTO|El agua o el aire considerados como el medio en que vive un ser
ELEMÍ|Resina sólida, amarillenta, de olor a hinojo, que se saca de ciertos árboles tropicales y se usa en la composición de ungüentos y barnices
ELENCO|Conjunto de actores que aparecen en el reparto de una obra
ELEUSINO|Relativo a Eleusis
ELEUSIS|(Misterios de ~) Rituales sagrados de las fiestas religiosas celebrados en la antigua Grecia
ELEUSIS|(Misterios de) Rituales sagrados de las fiestas religiosas celebrados en la antigua Grecia
ELEUSIS|(Misterios de ~) Rituales sagrados de las fiestas religiosas celebrados en la antigua Grecia
ELEVACIÓN|Encumbramiento en lo material o moral
ELEVADO|Alzado, levantado, colocado a gran altura
ELEVADOR|Amér. Ascensor o montacargas
ELEVAR|Alzar o levantar una cosa
ELEVARSE|Levantarse, subir
ELFINA|Mujer de un elfo
ELFO|En la mitología escandinava, espíritu que vive en las cuevas, bosques, etc.
ELIMINADO|Suprimido, expulsado, anulado
ELIMINAR|Mat. Hacer que desaparezca una incógnita de una ecuación
ELINVAR|Aleación de acero y níquel
ELIPSOIDE|Sólido limitado en todos sentidos, cuyas secciones planas son todas elipses
ELÍPTICO|De figura de elipse o parecido a ella
ELISA|(Villa ~) Localidad del municipio de La Plata, a 15 km de la misma ciudad y a 45 km de Buenos Aires
ELISA|(Villa ~) Localidad del municipio de La Plata, a 15 km de la misma ciudad, y a 45 km de Buenos Aires
ELISA|(Villa) Localidad del municipio de La Plata, a 15 km de la misma ciudad y a 45 km de Buenos Aires
ELISA|(Villa ~) Localidad del municipio de La Plata, a 15 km de la misma ciudad y a 45 km de Buenos Aires
ÉLITE|Grupo selecto, minoría selecta
ÉLITE|Grupo selecto, minoría selecta,
ELITISTA|Partidario de una elite o del predominio de las elites
ELITISTA|Partidario de una élite o del predominio de las élites
ELIXIR|Fig. Medicamento o remedio maravilloso
ELLOS|Pronombre personal de 3ª persona para el sujeto en género masculino  en plural
ELLOS|Pronombre personal de 3ª persona para el sujeto en género masculino, en plural
ELOCUENTE|Que habla de modo eficaz para deleitar, conmover o persuadir
ELOGIO|Alabanza del mérito de una persona o cosa
ELUCTABLE|Que se puede vencer luchando
ELUDIBLE|Que se puede eludir
ELUDIDO|Evitado, sorteado, esquivado
ELUSIVO|Que evita o elude con astucia una dificultad o una obligación
ELVIS|(~ Presley) Cantante y actor estadounidense que contribuyó a la aparición del rock and roll en Estados Unidos (1935-1977)
ELVIS|(~ Presley) Cantante y actor estadounidense que contribuyó a la aparición del rock and roll en Estados Unidos (1935-1977)
ELZEVIRIO|Libro elzeviriano de los siglos XVI y XVII
EMANACIÓN|Efluvio, emisión de partículas sutilísimas
EMANAR|Desprenderse de los cuerpos las sustancias volátiles
EMANCIPAR|Fig. Salir de la sujeción en que se estaba
EMBADURNA|Unta, embarra, pintarrajea
EMBAJADA|Oficinas del embajador
EMBAJADOR|Agente diplomático de primera clase
EMBALAJE|Cubierta con que se resguardan los objetos que han de transportarse
EMBALAR|Colocar dentro de cubiertas o cajas las mercancías y otros objetos que se han de transportar
EMBALSAMA|Prepara con sustancias balsámicas o antisépticas un cadáver para evitar su descomposición
EMBALSE|Balsa artificial, donde se acopian las aguas de un río o arroyo
EMBANCAR|Mar. Varar la embarcación en un banco de arena
EMBANDERA|Adorna con banderas
EMBARCADO|Fig. Incluido en una empresa arriesgada
EMBARCADO|Pulmón de acero
EMBARCAR|Dar ingreso a personas, mercancías, etc., en una embarcación
EMBARGAR|Retener una cosa en virtud de mandato judicial
EMBARGO|Der. Retención de bienes ordenada por un juez o autoridad competente
EMBARQUE|Acción y efecto de embarcar personas, géneros, provisiones, etc.
EMBARQUE|(Tarjeta de - ) Tarjeta que debe poseer un pasajero para embarcar en un avión
EMBARRAR|Embadurnar con barro
EMBASTAR|Poner bastos a las caballerías
EMBASTE|Acción y efecto de embastar o hilvanar
EMBATE|Golpe impetuoso del mar
EMBAUCAR|Engañar a uno valiéndose de su inexperiencia o candor
EMBAULADO|Guardado en un baúl
EMBEBER|Empapar, humedecer, impregnar
EMBEBIDO|Empapado, impregnado
EMBEBIDOS|Empapados, impregnados
EMBELECO|Embuste, engaño
EMBELESO|Cosa que cautiva los sentidos
EMBESTIDA|Acción y efecto de venir con ímpetu sobre una persona o cosa
EMBESTIR|Venir con ímpetu sobre una persona o cosa
EMBIZMAR|Poner bizmas en alguna parte del cuerpo
EMBLEMA|10Cosa que es representación simbólica de otra
EMBLEMA|Cosa que es representación simbólica de otra
EMBOBADO|Embelesado, absorto, admirado
EMBOBAR|Embelesar, tener absorto y suspenso a uno
EMBOCAR|Dep. En el juego del golf, meter la pelota en el hoyo
EMBOLIA|Obstrucción de un vaso sanguíneo por un coágulo, un nódulo, etc.
EMBOLIA|Obstrucción de un vaso sanguíneo por un coágulo, un nódulo graso, etc.
EMBOLISMO|Pat. Tendencia a producir embolias
EMBOLSADO|Guardado en una bolsa
EMBOLSAR|Guardar una cosa en la bolsa
EMBOQUE|Paso de la bola por el aro, o de otra cosa por una parte estrecha
EMBOSCADA|Trampa, celada, engaño
EMBOSCAR|Ocultarse una o varias personas para atacar por sorpresa a otra u otras
EMBOVEDAR|Poner o encerrar una cosa en una bóveda
EMBOZALAR|Embozar, cubrir el rostro por la parte inferior hasta las narices o los ojos
EMBOZO|Doblez de la sábana por la parte que toca al rostro
EMBRAGAR|Accionar el embrague
EMBRAGUE|Mecanismo dispuesto para que un eje transmita su movimiento a otro
